day,entity,product,payment_method,anticipation_method,installments,monthly_tier,amount_transacted,fee_rate,fee_revenue
2025-03-20,PF,link,credit,D0/Nitro,3,>80000,1008997.01,0.1199,120978.74149900001
2025-03-20,PF,tap,credit,D1Anticipation,3,<=20000,3100.0,0.063,195.3
2025-03-20,PF,tap,credit,D0/Nitro,3,<=20000,1527.09,0.1249,190.73354099999997
2025-03-20,PF,link,credit,D0/Nitro,3,<=20000,1990.0,0.1199,238.601
2025-03-20,PJ,pos,credit,D1Anticipation,3,>80000,1750236.95,0.0477,83486.302515
2025-03-20,PF,tap,credit,D1Anticipation,3,<=20000,778.0,0.063,49.014
2025-03-20,PF,link,credit,D1Anticipation,3,>80000,1272362.96,0.0701,89192.64349599999
2025-03-20,PF,tap,credit,D0/Nitro,3,<=20000,1770.6,0.1249,221.14793999999998
2025-03-20,PJ,tap,credit,D1Anticipation,3,>80000,214341.74,0.0477,10224.100998
2025-03-20,PJ,pos,credit,D1Anticipation,3,>80000,665449.55,0.0477,31741.943535000002
2025-03-20,PJ,pos,credit,D1Anticipation,3,>80000,6530051.44,0.0477,311483.45368800004
2025-03-20,PJ,pos,credit,D0/Nitro,3,40001-80000,63285.17,0.1249,7904.317733
2025-03-20,PJ,pos,credit,D0/Nitro,4,>80000,419811.46,0.1309,54953.320113999995
2025-03-20,PJ,tap,credit,D1Anticipation,4,>80000,1091592.87,0.0528,57636.103536
2025-03-20,PF,link,credit,D1Anticipation,4,<=20000,5980.77,0.0791,473.0789070000001
2025-03-20,PF,pos,credit,D0/Nitro,4,<=20000,4404.88,0.1309,576.598792
2025-03-20,PJ,link,credit,D1Anticipation,4,>80000,108123.65,0.0791,8552.580715
2025-03-20,PJ,link,credit,D1Anticipation,4,>80000,193273.14,0.0791,15287.905374000002
2025-03-20,PF,link,credit,D1Anticipation,4,>80000,891314.49,0.0791,70502.976159
2025-03-20,PF,tap,credit,D0/Nitro,4,<=20000,457.62,0.1309,59.902457999999996
2025-03-20,PJ,link,credit,D1Anticipation,4,>80000,1542800.95,0.0791,122035.555145
2025-03-20,PF,link,credit,D0/Nitro,4,>80000,805790.63,0.1259,101449.040317
2025-03-20,PJ,link,credit,D0/Nitro,4,>80000,361565.3,0.1259,45521.07127
2025-03-20,PJ,link,credit,D1Anticipation,4,>80000,310563.45,0.0791,24565.568895
2025-03-20,PF,tap,credit,D1Anticipation,4,<=20000,13896.08,0.0703,976.894424
2025-03-20,PJ,tap,credit,D1Anticipation,4,>80000,149805.83,0.0528,7909.747823999999
2025-03-20,PJ,link,credit,D0/Nitro,4,<=20000,19272.61,0.1259,2426.4215990000002
2025-03-20,PF,link,credit,D0/Nitro,4,<=20000,2000.0,0.1259,251.8
2025-03-20,PF,tap,credit,D1Anticipation,4,<=20000,4018.62,0.0703,282.508986
2025-03-20,PJ,pos,credit,D1Anticipation,4,>80000,1171298.82,0.0528,61844.577696
2025-03-20,PJ,tap,credit,D0/Nitro,4,<=20000,13939.47,0.1309,1824.6766229999998
2025-03-20,PJ,link,credit,D0/Nitro,4,<=20000,2098.8,0.1259,264.23892000000006
2025-03-20,PF,pos,credit,D1Anticipation,4,<=20000,440.0,0.0703,30.932000000000002
2025-03-20,PJ,link,credit,D0/Nitro,4,<=20000,5847.44,0.1259,736.1926960000001
2025-03-20,PJ,pos,credit,D1Anticipation,4,>80000,534928.78,0.0528,28244.239584000003
2025-03-20,PF,tap,credit,D1Anticipation,4,>80000,2888073.19,0.0528,152490.264432
2025-03-20,PJ,pos,credit,D0/Nitro,4,40001-80000,43480.87,0.1309,5691.645883
2025-03-20,PJ,pos,credit,D0/Nitro,4,<=20000,7280.67,0.1309,953.0397029999999
2025-03-20,PJ,tap,credit,D0/Nitro,4,<=20000,5204.0,0.1309,681.2035999999999
2025-03-20,PF,tap,credit,D0/Nitro,4,>80000,2290686.79,0.1309,299850.90081099997
2025-03-20,PJ,pos,credit,D1Anticipation,4,>80000,672026.64,0.0528,35483.006592
2025-03-20,PJ,tap,credit,D1Anticipation,4,<=20000,13866.68,0.0703,974.8276040000001
2025-03-20,PJ,pos,credit,D0/Nitro,4,<=20000,11827.51,0.1309,1548.221059
2025-03-20,PF,pos,credit,D1Anticipation,4,20001-40000,30382.99,0.0574,1743.9836260000002
2025-03-20,PF,link,credit,D0/Nitro,4,<=20000,5753.08,0.1259,724.3127720000001
2025-03-20,PJ,tap,credit,D0/Nitro,4,>80000,343100.54,0.1309,44911.86068599999
2025-03-20,PJ,tap,credit,D1Anticipation,4,>80000,145763.96,0.0528,7696.337087999999
2025-03-20,PJ,pos,credit,D1Anticipation,4,>80000,4317930.77,0.0528,227986.74465599997
2025-03-20,PF,tap,credit,D1Anticipation,4,<=20000,975.85,0.0703,68.602255
2025-03-20,PJ,tap,credit,D0/Nitro,5,>80000,244194.18,0.1379,33674.377422
2025-03-20,PF,link,credit,D0/Nitro,5,>80000,720172.71,0.1329,95710.95315899998
2025-03-20,PJ,link,credit,D0/Nitro,5,>80000,278424.67,0.1329,37002.638643
2025-03-20,PJ,link,credit,D0/Nitro,5,<=20000,17141.85,0.1329,2278.151865
2025-03-20,PJ,pos,credit,D0/Nitro,5,20001-40000,34361.45,0.1379,4738.443955
2025-03-20,PF,tap,credit,D1Anticipation,5,<=20000,6977.59,0.0774,540.065466
2025-03-20,PJ,link,credit,D1Anticipation,5,>80000,190798.65,0.088,16790.281199999998
2025-03-20,PJ,link,credit,D0/Nitro,5,<=20000,11871.53,0.1329,1577.726337
2025-03-20,PJ,pos,credit,D0/Nitro,5,<=20000,11230.88,0.1379,1548.7383519999998
2025-03-20,PJ,tap,credit,D0/Nitro,5,<=20000,2439.44,0.1379,336.398776
2025-03-20,PJ,link,credit,D1Anticipation,5,>80000,1296386.3,0.088,114081.9944
2025-03-20,PJ,link,credit,D0/Nitro,5,<=20000,9972.0,0.1329,1325.2787999999998
2025-03-20,PJ,pos,credit,D1Anticipation,5,>80000,3610966.96,0.0579,209074.986984
2025-03-20,PF,link,credit,D1Anticipation,5,>80000,784807.61,0.088,69063.06968
2025-03-20,PF,tap,credit,D0/Nitro,5,>80000,1930865.96,0.1379,266266.41588399996
2025-03-20,PF,tap,credit,D0/Nitro,5,<=20000,4394.25,0.1379,605.967075
2025-03-20,PJ,pos,credit,D0/Nitro,5,<=20000,6845.0,0.1379,943.9254999999999
2025-03-20,PF,tap,credit,D1Anticipation,5,>80000,2654316.48,0.0579,153684.924192
2025-03-20,PJ,tap,credit,D1Anticipation,5,>80000,110841.81,0.0579,6417.740799
2025-03-20,PF,link,credit,D0/Nitro,5,<=20000,1200.0,0.1329,159.48
2025-03-20,PJ,tap,credit,D1Anticipation,5,>80000,84632.97,0.0579,4900.248963
2025-03-20,PF,tap,credit,D1Anticipation,5,<=20000,8091.1,0.0774,626.25114
2025-03-20,PF,pos,credit,D1Anticipation,5,<=20000,660.0,0.0774,51.083999999999996
2025-03-20,PJ,tap,credit,D1Anticipation,5,>80000,1021375.89,0.0579,59137.664031
2025-03-20,PJ,link,credit,D1Anticipation,5,>80000,254744.24,0.088,22417.49312
2025-03-20,PF,pos,credit,D0/Nitro,5,<=20000,7107.19,0.1379,980.0815009999999
2025-03-20,PF,tap,credit,D1Anticipation,5,<=20000,6367.41,0.0774,492.83753399999995
2025-03-20,PJ,pos,credit,D1Anticipation,5,>80000,958638.4,0.0579,55505.16336
2025-03-20,PJ,pos,credit,D0/Nitro,5,>80000,301952.89,0.1379,41639.303531
2025-03-20,PJ,pos,credit,D1Anticipation,5,>80000,506435.84,0.0579,29322.635136
2025-03-20,PJ,tap,credit,D1Anticipation,5,40001-80000,44642.37,0.0607,2709.791859
2025-03-20,PJ,pos,credit,D1Anticipation,5,>80000,794810.36,0.0579,46019.519844
2025-03-20,PJ,tap,credit,D0/Nitro,5,<=20000,1817.54,0.1379,250.63876599999998
2025-03-20,PF,link,credit,D1Anticipation,5,<=20000,1708.38,0.088,150.33744000000002
2025-03-20,PF,pos,credit,D1Anticipation,5,20001-40000,29040.52,0.0635,1844.07302
2025-03-20,PJ,link,credit,D1Anticipation,5,>80000,144910.66,0.088,12752.138079999999
2025-03-20,PJ,link,credit,D1Anticipation,6,>80000,326692.42,0.0967,31591.157013999997
2025-03-20,PJ,link,credit,D0/Nitro,6,<=20000,9669.1,0.1399,1352.70709
2025-03-20,PF,link,credit,D1Anticipation,6,<=20000,1105.34,0.0967,106.88637799999998
2025-03-20,PJ,link,credit,D0/Nitro,6,>80000,273673.58,0.1399,38286.933842
2025-03-20,PJ,pos,credit,D1Anticipation,6,>80000,768207.19,0.0629,48320.232250999994
2025-03-20,PF,tap,credit,D1Anticipation,6,<=20000,1000.0,0.0845,84.5
2025-03-20,PF,link,credit,D0/Nitro,6,<=20000,600.0,0.1399,83.94
2025-03-20,PJ,pos,credit,D1Anticipation,6,>80000,797378.77,0.0629,50155.124633
2025-03-20,PF,tap,credit,D1Anticipation,6,<=20000,3220.0,0.0845,272.09000000000003
2025-03-20,PF,pos,credit,D1Anticipation,6,<=20000,2270.4,0.0845,191.8488
2025-03-20,PF,pos,credit,D1Anticipation,6,<=20000,11220.82,0.0845,948.15929
2025-03-20,PJ,link,credit,D0/Nitro,6,<=20000,5607.0,0.1399,784.4193
2025-03-20,PJ,pos,credit,D1Anticipation,6,>80000,1297837.18,0.0629,81633.95862199999
2025-03-20,PF,pos,credit,D0/Nitro,6,<=20000,5500.0,0.1449,796.95
2025-03-20,PF,link,credit,D0/Nitro,6,>80000,598154.98,0.1399,83681.881702
2025-03-20,PF,tap,credit,D0/Nitro,6,>80000,1678079.06,0.1449,243153.65579400002
2025-03-20,PF,tap,credit,D1Anticipation,6,>80000,2348158.85,0.0629,147699.191665
2025-03-20,PJ,pos,credit,D0/Nitro,6,>80000,319995.86,0.1449,46367.400114
2025-03-20,PF,link,credit,D1Anticipation,6,>80000,773788.99,0.0967,74825.395333
2025-03-20,PJ,link,credit,D1Anticipation,6,>80000,267353.12,0.0967,25853.046703999997
2025-03-20,PJ,tap,credit,D0/Nitro,6,<=20000,701.68,0.1449,101.67343199999999
2025-03-20,PJ,pos,credit,D0/Nitro,6,<=20000,7216.36,0.1449,1045.650564
2025-03-20,PF,link,credit,D0/Nitro,6,<=20000,1900.0,0.1399,265.81
2025-03-20,PJ,tap,credit,D1Anticipation,6,>80000,134071.65,0.0629,8433.106785
2025-03-20,PJ,tap,credit,D1Anticipation,6,>80000,120697.44,0.0629,7591.868976
2025-03-20,PJ,pos,credit,D1Anticipation,6,>80000,3718647.9,0.0629,233902.95291
2025-03-20,PF,pos,credit,D1Anticipation,6,<=20000,1893.54,0.0845,160.00413
2025-03-20,PF,tap,credit,D0/Nitro,6,<=20000,1499.58,0.1449,217.289142
2025-03-20,PJ,tap,credit,D0/Nitro,6,<=20000,14712.35,0.1449,2131.819515
2025-03-20,PJ,tap,credit,D1Anticipation,6,>80000,1071150.02,0.0629,67375.336258
2025-03-20,PF,tap,credit,D1Anticipation,6,<=20000,4164.68,0.0845,351.91546000000005
2025-03-20,PJ,tap,credit,D1Anticipation,6,40001-80000,58607.23,0.0662,3879.798626
2025-03-20,PJ,link,credit,D1Anticipation,6,>80000,340359.49,0.0967,32912.76268299999
2025-03-20,PJ,link,credit,D0/Nitro,6,20001-40000,21547.0,0.1399,3014.4253
2025-03-20,PJ,pos,credit,D0/Nitro,6,<=20000,8460.91,0.1449,1225.985859
2025-03-20,PJ,tap,credit,D0/Nitro,6,<=20000,10000.0,0.1449,1449.0
2025-03-20,PJ,pos,credit,D0/Nitro,6,20001-40000,27181.01,0.1449,3938.5283489999997
2025-03-20,PJ,tap,credit,D0/Nitro,6,>80000,240444.83,0.1449,34840.455867
2025-03-20,PJ,link,credit,D1Anticipation,6,>80000,1592831.62,0.0967,154026.817654
2025-03-20,PJ,pos,credit,D0/Nitro,7,40001-80000,48362.02,0.1549,7491.276898
2025-03-20,PJ,link,credit,D1Anticipation,7,<=20000,13554.04,0.1259,1706.4536360000002
2025-03-20,PJ,pos,credit,D1Anticipation,7,40001-80000,58816.12,0.0717,4217.115804
2025-03-20,PJ,link,credit,D0/Nitro,7,<=20000,849.95,0.1499,127.40750500000001
2025-03-20,PF,tap,credit,D1Anticipation,7,<=20000,5800.0,0.0916,531.28
2025-03-20,PJ,tap,credit,D1Anticipation,7,20001-40000,33515.63,0.0754,2527.078502
2025-03-20,PJ,tap,credit,D1Anticipation,7,>80000,275375.34,0.0681,18753.060654
2025-03-20,PF,link,credit,D0/Nitro,7,>80000,173922.47,0.1499,26070.978253
2025-03-20,PJ,tap,credit,D1Anticipation,7,40001-80000,71106.84,0.0717,5098.360428
2025-03-20,PJ,link,credit,D1Anticipation,7,<=20000,17663.5,0.1259,2223.8346500000002
2025-03-20,PJ,tap,credit,D0/Nitro,7,20001-40000,34577.5,0.1549,5356.05475
2025-03-20,PJ,pos,credit,D1Anticipation,7,>80000,198149.82,0.0681,13494.002741999999
2025-03-20,PF,tap,credit,D0/Nitro,7,>80000,540917.4,0.1549,83788.10526000001
2025-03-20,PF,tap,credit,D1Anticipation,7,<=20000,4411.0,0.0916,404.0476
2025-03-20,PJ,tap,credit,D1Anticipation,7,<=20000,1402.13,0.0916,128.435108
2025-03-20,PJ,link,credit,D0/Nitro,7,<=20000,3061.6,0.1499,458.93384
2025-03-20,PJ,link,credit,D0/Nitro,7,<=20000,2124.85,0.1499,318.515015
2025-03-20,PJ,link,credit,D1Anticipation,7,>80000,160211.36,0.1259,20170.610224
2025-03-20,PJ,link,credit,D1Anticipation,7,<=20000,10627.88,0.1259,1338.050092
2025-03-20,PJ,pos,credit,D1Anticipation,7,>80000,153154.31,0.0681,10429.808511
2025-03-20,PF,tap,credit,D1Anticipation,7,>80000,1115070.32,0.0681,75936.28879199999
2025-03-20,PF,pos,credit,D0/Nitro,7,<=20000,250.0,0.1549,38.725
2025-03-20,PF,pos,credit,D1Anticipation,7,<=20000,680.0,0.0916,62.288000000000004
2025-03-20,PJ,link,credit,D0/Nitro,7,40001-80000,47163.91,0.1499,7069.870109
2025-03-20,PF,pos,credit,D1Anticipation,7,<=20000,8027.02,0.0916,735.275032
2025-03-20,PF,link,credit,D1Anticipation,7,>80000,131116.55,0.1259,16507.573645
2025-03-20,PJ,pos,credit,D0/Nitro,7,<=20000,1218.79,0.1549,188.790571
2025-03-20,PJ,pos,credit,D1Anticipation,7,>80000,946441.7,0.0681,64452.67976999999
2025-03-20,PJ,link,credit,D1Anticipation,8,>80000,304225.95,0.1342,40827.12249000001
2025-03-20,PJ,tap,credit,D0/Nitro,8,>80000,81099.54,0.1609,13048.915985999998
2025-03-20,PF,tap,credit,D1Anticipation,8,20001-40000,27965.78,0.0812,2270.821336
2025-03-20,PF,link,credit,D0/Nitro,8,>80000,275466.23,0.1559,42945.185257
2025-03-20,PJ,pos,credit,D0/Nitro,8,<=20000,1556.0,0.1609,250.36039999999997
2025-03-20,PJ,pos,credit,D0/Nitro,8,20001-40000,22645.0,0.1609,3643.5804999999996
2025-03-20,PF,tap,credit,D1Anticipation,8,<=20000,4085.59,0.0986,402.839174
2025-03-20,PJ,tap,credit,D0/Nitro,8,<=20000,800.0,0.1609,128.72
2025-03-20,PJ,link,credit,D1Anticipation,8,40001-80000,46023.67,0.1342,6176.3765140000005
2025-03-20,PJ,tap,credit,D0/Nitro,8,<=20000,1898.46,0.1609,305.46221399999996
2025-03-20,PJ,pos,credit,D1Anticipation,8,>80000,307678.92,0.0729,22429.793268
2025-03-20,PJ,link,credit,D0/Nitro,8,<=20000,2000.0,0.1559,311.8
2025-03-20,PF,tap,credit,D0/Nitro,8,>80000,764865.61,0.1609,123066.87664899998
2025-03-20,PF,tap,credit,D1Anticipation,8,>80000,1465002.44,0.0729,106798.677876
2025-03-20,PJ,link,credit,D0/Nitro,8,>80000,109444.1,0.1559,17062.33519
2025-03-20,PJ,pos,credit,D0/Nitro,8,<=20000,2500.0,0.1609,402.24999999999994
2025-03-20,PJ,tap,credit,D1Anticipation,8,40001-80000,67265.49,0.0772,5192.895828000001
2025-03-20,PJ,tap,credit,D1Anticipation,8,20001-40000,33608.0,0.0812,2728.9696
2025-03-20,PJ,pos,credit,D1Anticipation,8,>80000,1452745.8,0.0729,105905.16882
2025-03-20,PJ,link,credit,D0/Nitro,8,<=20000,13871.81,0.1559,2162.615179
2025-03-20,PF,pos,credit,D1Anticipation,8,20001-40000,23808.86,0.0812,1933.2794319999998
2025-03-20,PF,pos,credit,D0/Nitro,8,<=20000,1000.0,0.1609,160.89999999999998
2025-03-20,PJ,pos,credit,D1Anticipation,8,>80000,417889.32,0.0729,30464.131428000004
2025-03-20,PJ,tap,credit,D1Anticipation,8,>80000,563812.62,0.0729,41101.939998
2025-03-20,PJ,pos,credit,D1Anticipation,8,>80000,256639.75,0.0729,18709.037775
2025-03-20,PJ,link,credit,D1Anticipation,8,40001-80000,53984.23,0.1342,7244.683666000001
2025-03-20,PJ,tap,credit,D1Anticipation,8,40001-80000,48441.76,0.0772,3739.7038720000005
2025-03-20,PF,link,credit,D1Anticipation,8,>80000,233461.02,0.1342,31330.468884
2025-03-20,PJ,link,credit,D1Anticipation,8,<=20000,18296.57,0.1342,2455.399694
2025-03-20,PF,tap,credit,D0/Nitro,8,<=20000,1700.0,0.1609,273.53
2025-03-20,PJ,pos,credit,D0/Nitro,8,>80000,119385.63,0.1609,19209.147867
2025-03-20,PJ,link,credit,D0/Nitro,8,<=20000,1509.8,0.1559,235.37782
2025-03-20,PJ,pos,credit,D1Anticipation,9,>80000,351004.49,0.0781,27413.450669
2025-03-20,PJ,pos,credit,D0/Nitro,9,20001-40000,28680.01,0.1669,4786.693668999999
2025-03-20,PF,link,credit,D0/Nitro,9,>80000,116518.9,0.1619,18864.40991
2025-03-20,PJ,link,credit,D0/Nitro,9,<=20000,4072.99,0.1619,659.4170809999999
2025-03-20,PF,pos,credit,D1Anticipation,9,<=20000,1004.25,0.1055,105.948375
2025-03-20,PJ,link,credit,D1Anticipation,9,<=20000,17840.16,0.1425,2542.2227999999996
2025-03-20,PJ,pos,credit,D1Anticipation,9,20001-40000,25573.81,0.087,2224.9214699999998
2025-03-20,PJ,tap,credit,D1Anticipation,9,<=20000,2000.0,0.1055,211.0
2025-03-20,PJ,link,credit,D1Anticipation,9,<=20000,11683.13,0.1425,1664.8460249999998
2025-03-20,PJ,tap,credit,D0/Nitro,9,20001-40000,28335.18,0.1669,4729.141541999999
2025-03-20,PJ,link,credit,D1Anticipation,9,20001-40000,22488.79,0.1425,3204.652575
2025-03-20,PJ,link,credit,D0/Nitro,9,20001-40000,21730.51,0.1619,3518.1695689999997
2025-03-20,PF,tap,credit,D1Anticipation,9,20001-40000,30000.0,0.087,2610.0
2025-03-20,PF,tap,credit,D1Anticipation,9,>80000,478575.2,0.0781,37376.72312
2025-03-20,PJ,link,credit,D0/Nitro,9,<=20000,1688.33,0.1619,273.340627
2025-03-20,PJ,tap,credit,D1Anticipation,9,<=20000,3360.0,0.1055,354.47999999999996
2025-03-20,PJ,pos,credit,D1Anticipation,9,40001-80000,48422.29,0.0826,3999.6811540000003
2025-03-20,PJ,tap,credit,D1Anticipation,9,>80000,264041.89,0.0781,20621.671609
2025-03-20,PJ,pos,credit,D1Anticipation,9,>80000,99112.44,0.0781,7740.681564
2025-03-20,PF,tap,credit,D0/Nitro,9,>80000,280248.64,0.1669,46773.498016
2025-03-20,PJ,link,credit,D1Anticipation,9,>80000,182958.28,0.1425,26071.5549
2025-03-20,PF,link,credit,D0/Nitro,9,<=20000,2400.68,0.1619,388.67009199999995
2025-03-20,PF,tap,credit,D1Anticipation,9,<=20000,8791.83,0.1055,927.538065
2025-03-20,PF,link,credit,D1Anticipation,9,40001-80000,74901.23,0.1425,10673.425274999998
2025-03-20,PF,tap,credit,D0/Nitro,10,>80000,2769088.33,0.1739,481544.460587
2025-03-20,PJ,pos,credit,D0/Nitro,10,>80000,464313.14,0.1739,80744.05504600001
2025-03-20,PJ,link,credit,D1Anticipation,10,>80000,202294.24,0.1506,30465.512544
2025-03-20,PJ,link,credit,D0/Nitro,10,20001-40000,27524.7,0.1689,4648.92183
2025-03-20,PJ,link,credit,D0/Nitro,10,20001-40000,24994.99,0.1689,4221.653811
2025-03-20,PJ,tap,credit,D1Anticipation,10,>80000,625022.55,0.0829,51814.369395
2025-03-20,PF,pos,credit,D1Anticipation,10,<=20000,988.8,0.1123,111.04223999999999
2025-03-20,PF,link,credit,D0/Nitro,10,<=20000,5736.78,0.1689,968.9421419999999
2025-03-20,PF,tap,credit,D1Anticipation,10,40001-80000,41839.0,0.0879,3677.6481000000003
2025-03-20,PF,link,credit,D0/Nitro,10,>80000,927143.06,0.1689,156594.462834
2025-03-20,PJ,link,credit,D1Anticipation,10,>80000,238950.42,0.1506,35985.933252
2025-03-20,PF,link,credit,D1Anticipation,10,<=20000,2354.61,0.1506,354.60426600000005
2025-03-20,PJ,pos,credit,D0/Nitro,10,<=20000,11478.0,0.1739,1996.0242
2025-03-20,PJ,link,credit,D0/Nitro,10,20001-40000,22565.59,0.1689,3811.3281509999997
2025-03-20,PJ,pos,credit,D1Anticipation,10,>80000,2060700.32,0.0829,170832.05652800002
2025-03-20,PJ,pos,credit,D1Anticipation,10,>80000,8551545.44,0.0829,708923.116976
2025-03-20,PJ,pos,credit,D1Anticipation,10,>80000,2792512.65,0.0829,231499.298685
2025-03-20,PF,tap,credit,D0/Nitro,10,<=20000,8267.13,0.1739,1437.653907
2025-03-20,PJ,tap,credit,D1Anticipation,10,>80000,389139.29,0.0829,32259.647140999998
2025-03-20,PJ,tap,credit,D0/Nitro,10,>80000,461436.77,0.1739,80243.854303
2025-03-20,PJ,link,credit,D0/Nitro,10,>80000,486238.96,0.1689,82125.760344
2025-03-20,PJ,link,credit,D1Anticipation,10,>80000,1388657.25,0.1506,209131.78185000003
2025-03-20,PF,tap,credit,D1Anticipation,10,40001-80000,40933.51,0.0879,3598.055529
2025-03-20,PJ,pos,credit,D1Anticipation,10,>80000,2257420.0,0.0829,187140.11800000002
2025-03-20,PJ,tap,credit,D1Anticipation,10,>80000,3203279.1,0.0829,265551.83739
2025-03-20,PJ,tap,credit,D1Anticipation,10,>80000,188253.83,0.0829,15606.242506999999
2025-03-20,PF,pos,credit,D0/Nitro,10,<=20000,5675.2,0.1739,986.91728
2025-03-20,PJ,tap,credit,D0/Nitro,10,<=20000,2775.0,0.1739,482.5725
2025-03-20,PF,tap,credit,D1Anticipation,10,>80000,6887430.46,0.0829,570967.985134
2025-03-20,PJ,pos,credit,D0/Nitro,10,40001-80000,48156.26,0.1739,8374.373614
2025-03-20,PJ,tap,credit,D0/Nitro,10,<=20000,10859.53,0.1739,1888.472267
2025-03-20,PF,link,credit,D1Anticipation,10,>80000,889947.99,0.1506,134026.167294
2025-03-20,PJ,tap,credit,D0/Nitro,10,<=20000,1200.0,0.1739,208.68
2025-03-20,PF,tap,credit,D1Anticipation,10,<=20000,2899.0,0.1123,325.5577
2025-03-20,PJ,pos,credit,D0/Nitro,10,20001-40000,23528.0,0.1739,4091.5192
2025-03-20,PF,pos,credit,D1Anticipation,10,40001-80000,43286.66,0.0879,3804.8974140000005
2025-03-20,PF,pos,credit,D1Anticipation,10,<=20000,6730.0,0.1123,755.779
2025-03-20,PJ,link,credit,D1Anticipation,10,>80000,219814.64,0.1506,33104.084784000006
2025-03-20,PF,tap,credit,D1Anticipation,11,>80000,140510.18,0.0879,12350.844822000001
2025-03-20,PJ,link,credit,D1Anticipation,11,<=20000,3031.03,0.1587,481.02446100000003
2025-03-20,PJ,tap,credit,D0/Nitro,11,<=20000,1225.34,0.1839,225.340026
2025-03-20,PF,tap,credit,D0/Nitro,11,>80000,90253.44,0.1839,16597.607616
2025-03-20,PF,link,credit,D0/Nitro,11,20001-40000,31378.59,0.1789,5613.629751
2025-03-20,PF,link,credit,D1Anticipation,11,<=20000,17636.83,0.1587,2798.9649210000002
2025-03-20,PJ,tap,credit,D0/Nitro,11,<=20000,1630.86,0.1839,299.915154
2025-03-20,PJ,link,credit,D0/Nitro,11,<=20000,4613.07,0.1789,825.2782229999999
2025-03-20,PJ,pos,credit,D1Anticipation,11,>80000,125951.19,0.0879,11071.109601
2025-03-20,PJ,pos,credit,D1Anticipation,11,40001-80000,50494.4,0.0932,4706.07808
2025-03-20,PJ,tap,credit,D1Anticipation,11,>80000,87776.89,0.0879,7715.5886310000005
2025-03-20,PJ,tap,credit,D1Anticipation,11,<=20000,3538.26,0.1191,421.406766
2025-03-20,PJ,tap,credit,D1Anticipation,11,<=20000,5000.0,0.1191,595.5
2025-03-20,PJ,pos,credit,D1Anticipation,11,<=20000,8542.0,0.1191,1017.3521999999999
2025-03-20,PJ,link,credit,D1Anticipation,11,<=20000,11.89,0.1587,1.8869430000000003
2025-03-20,PJ,pos,credit,D1Anticipation,11,20001-40000,28161.95,0.0985,2773.952075
2025-03-20,PJ,pos,credit,D0/Nitro,11,<=20000,7908.94,0.1839,1454.454066
2025-03-20,PJ,link,credit,D1Anticipation,11,20001-40000,32770.22,0.1587,5200.633914
2025-03-20,PJ,link,credit,D1Anticipation,12,>80000,1084913.0,0.1666,180746.50579999998
2025-03-20,PJ,pos,credit,D1Anticipation,12,>80000,1489336.89,0.0928,138210.46339199998
2025-03-20,PJ,pos,credit,D1Anticipation,12,>80000,1800868.74,0.0928,167120.619072
2025-03-20,PJ,tap,credit,D1Anticipation,12,>80000,565336.66,0.0928,52463.242048
2025-03-20,PJ,pos,credit,D0/Nitro,12,20001-40000,21035.8,0.1879,3952.62682
2025-03-20,PJ,pos,credit,D0/Nitro,12,<=20000,2920.0,0.1879,548.668
2025-03-20,PF,tap,credit,D1Anticipation,12,20001-40000,39700.0,0.1041,4132.7699999999995
2025-03-20,PJ,tap,credit,D0/Nitro,12,<=20000,12000.0,0.1879,2254.8
2025-03-20,PJ,link,credit,D0/Nitro,12,<=20000,9930.12,0.1829,1816.2189480000002
2025-03-20,PJ,link,credit,D1Anticipation,12,>80000,215534.46,0.1666,35908.041035999995
2025-03-20,PF,pos,credit,D1Anticipation,12,20001-40000,37020.25,0.1041,3853.808025
2025-03-20,PJ,link,credit,D0/Nitro,12,<=20000,16334.49,0.1829,2987.578221
2025-03-20,PF,tap,credit,D0/Nitro,12,<=20000,6825.3,0.1879,1282.47387
2025-03-20,PF,tap,credit,D0/Nitro,12,>80000,2153507.96,0.1879,404644.14568400005
2025-03-20,PJ,pos,credit,D1Anticipation,12,>80000,1443480.0,0.0928,133954.944
2025-03-20,PJ,tap,credit,D0/Nitro,12,>80000,271130.11,0.1879,50945.347669
2025-03-20,PJ,tap,credit,D1Anticipation,12,>80000,2859261.45,0.0928,265339.46256
2025-03-20,PJ,link,credit,D1Anticipation,12,>80000,173844.63,0.1666,28962.515358
2025-03-20,PJ,link,credit,D0/Nitro,12,>80000,303201.65,0.1829,55455.58178500001
2025-03-20,PJ,pos,credit,D1Anticipation,12,>80000,6466180.07,0.0928,600061.510496
2025-03-20,PJ,link,credit,D1Anticipation,12,>80000,145415.7,0.1666,24226.25562
2025-03-20,PJ,pos,credit,D0/Nitro,12,20001-40000,37891.4,0.1879,7119.794060000001
